msmarco-passage	nomicai-modernbert-embed	scidocs	0.1861825815020762
msmarco-passage	nomicai-modernbert-embed	scifact	0.6963492295777249
msmarco-passage	nomicai-modernbert-embed	trec-covid	0.8432909581954898
msmarco-passage	nomicai-modernbert-embed	webis-touche2020	0.3188341792243895
msmarco-passage	qwen3-embed-600m-rerank-judge	dbpedia-entity	0.3807355351534963
msmarco-passage	qwen3-embed-600m-rerank-judge	nfcorpus	0.3802212142840536
msmarco-passage	qwen3-embed-600m-rerank-judge	scidocs	0.11446325784129928
msmarco-passage	qwen3-embed-600m-rerank-judge	trec-covid	0.8163139909544221
msmarco-passage	qwen3-embed-600m-rerank-judge	webis-touche2020	0.21484788491268295
msmarco-passage	qwen3-embed-600m-rerank-judge_expr	dbpedia-entity	0.4230973642642279
msmarco-passage	qwen3-embed-600m-rerank-judge_expr	nfcorpus	0.41414115427486203
msmarco-passage	qwen3-embed-600m-rerank-judge_expr	scidocs	0.14732653339648835
msmarco-passage	qwen3-embed-600m-rerank-judge_expr	trec-covid	0.8615626314709582
msmarco-passage	qwen3-embed-600m-rerank-judge_expr	webis-touche2020	0.2818152795163519
msmarco-passage	qwen3-embed-600m-rerank-point	dbpedia-entity	0.3753261362016781
msmarco-passage	qwen3-embed-600m-rerank-point	nfcorpus	0.37582695087984075
msmarco-passage	qwen3-embed-600m-rerank-point	scidocs	0.16398209786022286
msmarco-passage	qwen3-embed-600m-rerank-point	trec-covid	0.7942014358346475
msmarco-passage	qwen3-embed-600m-rerank-point	webis-touche2020	0.17004101064409716
msmarco-passage	qwen3-embed-600m-rerank-rankfirst	dbpedia-entity	0.5025200297486301
msmarco-passage	qwen3-embed-600m-rerank-rankfirst	nfcorpus	0.4085270425454412
msmarco-passage	qwen3-embed-600m-rerank-rankfirst	scidocs	0.21709609096331886
msmarco-passage	qwen3-embed-600m-rerank-rankfirst	trec-covid	0.9166523076444305
msmarco-passage	qwen3-embed-600m-rerank-rankfirst	webis-touche2020	0.3203876839738086
msmarco-passage	qwen3-embed-600m-rerank-rankgpt	dbpedia-entity	0.5047832292402755
msmarco-passage	qwen3-embed-600m-rerank-rankgpt	nfcorpus	0.42898036341248497
msmarco-passage	qwen3-embed-600m-rerank-rankgpt	scidocs	0.2247674550218868
